BHID,DM,XCOLLAR,YCOLLAR,ZCOLLAR,YEAR,ZCONVERS,DEPTH,DATUMZON,SURVMETH,PROSPECT,SELMOD,STARTDATE,ENDDATE,COMMENTS,BHIDNICK,CHKLITHO,CHKASSAY,CHKSURVE
BAU-MIL5-FD2230,803503_1971,184779.43,9633546.52,139.71,2006,NONE,16.55,SAD69_23S,SURV,MIL5,MIL5,13_07_2006,13_07_2006,,MIL5-FD2230,BAU-MIL5-FD2230,BAU-MIL5-FD2230,BAU-MIL5-FD2230
BAU-MIL5-FD2231,803503_1971,184379.43,9633545.12,137.15,2006,NONE,14.15,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2231,BAU-MIL5-FD2231,BAU-MIL5-FD2231,BAU-MIL5-FD2231
BAU-MIL5-FD2232,803503_1971,183979.44,9633543.72,128.58,2006,NONE,6.9,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2232,BAU-MIL5-FD2232,BAU-MIL5-FD2232,BAU-MIL5-FD2232
BAU-MIL5-FD2233,803503_1971,183579.44,9633542.32,126.6,2006,NONE,8.8,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2233,BAU-MIL5-FD2233,BAU-MIL5-FD2233,BAU-MIL5-FD2233
BAU-MIL5-FD2234,803503_1971,183179.44,9633540.92,124.39,2006,NONE,5.7,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2234,BAU-MIL5-FD2234,BAU-MIL5-FD2234,BAU-MIL5-FD2234
BAU-MIL5-FD2235,803503_1971,182779.44,9633539.51,133.84,2006,NONE,10.6,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2235,BAU-MIL5-FD2235,BAU-MIL5-FD2235,BAU-MIL5-FD2235
BAU-MIL5-FD2236,803503_1971,182379.45,9633538.11,137.5,2006,NONE,16.7,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2236,BAU-MIL5-FD2236,BAU-MIL5-FD2236,BAU-MIL5-FD2236
BAU-MIL5-FD2237,803503_1971,181979.45,9633536.71,138.56,2006,NONE,15.9,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2237,BAU-MIL5-FD2237,BAU-MIL5-FD2237,BAU-MIL5-FD2237
BAU-MIL5-FD2238,803503_1971,184778.03,9633946.52,141.77,2006,NONE,16.4,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2238,BAU-MIL5-FD2238,BAU-MIL5-FD2238,BAU-MIL5-FD2238
BAU-MIL5-FD2239,803503_1971,184378.03,9633945.12,139.9,2006,NONE,14.35,SAD69_23S,SURV,MIL5,MIL5,17_07_2006,17_07_2006,,MIL5-FD2239,BAU-MIL5-FD2239,BAU-MIL5-FD2239,BAU-MIL5-FD2239
BAU-MIL5-FD2240,803503_1971,183978.03,9633943.72,132.53,2006,NONE,6.2,SAD69_23S,SURV,MIL5,MIL5,27_07_2006,27_07_2006,,MIL5-FD2240,BAU-MIL5-FD2240,BAU-MIL5-FD2240,BAU-MIL5-FD2240
BAU-MIL5-FD2241,803503_1971,183578.04,9633942.32,130.71,2006,NONE,8.15,SAD69_23S,SURV,MIL5,MIL5,17_07_2006,17_07_2006,,MIL5-FD2241,BAU-MIL5-FD2241,BAU-MIL5-FD2241,BAU-MIL5-FD2241
BAU-MIL5-FD2242,803503_1971,182759.67,9633944.31,127.95,2006,NONE,8.4,SAD69_23S,SURV,MIL5,MIL5,14_07_2006,14_07_2006,,MIL5-FD2242,BAU-MIL5-FD2242,BAU-MIL5-FD2242,BAU-MIL5-FD2242
BAU-MIL5-FD2243,803503_1971,182359.08,9633943.66,136.4,2006,NONE,15.0,SAD69_23S,SURV,MIL5,MIL5,15_07_2006,15_07_2006,,MIL5-FD2243,BAU-MIL5-FD2243,BAU-MIL5-FD2243,BAU-MIL5-FD2243
BAU-MIL5-FD2244,803503_1971,181961.0,9633944.06,138.29,2006,NONE,16.8,SAD69_23S,SURV,MIL5,MIL5,15_07_2006,15_07_2006,,MIL5-FD2244,BAU-MIL5-FD2244,BAU-MIL5-FD2244,BAU-MIL5-FD2244
BAU-MIL5-FD2245,803503_1971,181575.24,9634735.3,129.18,2006,NONE,6.6,SAD69_23S,SURV,MIL5,MIL5,17_07_2006,17_07_2006,,MIL5-FD2245,BAU-MIL5-FD2245,BAU-MIL5-FD2245,BAU-MIL5-FD2245
BAU-MIL5-FD2246,803503_1971,181375.25,9634734.6,134.96,2006,NONE,14.3,SAD69_23S,SURV,MIL5,MIL5,17_07_2006,17_07_2006,,MIL5-FD2246,BAU-MIL5-FD2246,BAU-MIL5-FD2246,BAU-MIL5-FD2246
BAU-MIL5-FD2247,803503_1971,181175.25,9634733.9,135.46,2006,NONE,16.3,SAD69_23S,SURV,MIL5,MIL5,17_07_2006,17_07_2006,,MIL5-FD2247,BAU-MIL5-FD2247,BAU-MIL5-FD2247,BAU-MIL5-FD2247
BAU-MIL5-FD2248,803503_1971,180975.25,9634733.2,135.4,2006,NONE,18.25,SAD69_23S,SURV,MIL5,MIL5,17_07_2006,17_07_2006,,MIL5-FD2248,BAU-MIL5-FD2248,BAU-MIL5-FD2248,BAU-MIL5-FD2248
BAU-MIL5-FD2249,803503_1971,180775.25,9634732.5,135.33,2006,NONE,14.55,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2249,BAU-MIL5-FD2249,BAU-MIL5-FD2249,BAU-MIL5-FD2249
BAU-MIL5-FD2250,803503_1971,180575.25,9634731.8,135.11,2006,NONE,12.35,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2250,BAU-MIL5-FD2250,BAU-MIL5-FD2250,BAU-MIL5-FD2250
BAU-MIL5-FD2251,803503_1971,180375.25,9634731.09,135.0,2006,NONE,12.2,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2251,BAU-MIL5-FD2251,BAU-MIL5-FD2251,BAU-MIL5-FD2251
BAU-MIL5-FD2252,803503_1971,180175.25,9634730.39,134.14,2006,NONE,16.8,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2252,BAU-MIL5-FD2252,BAU-MIL5-FD2252,BAU-MIL5-FD2252
BAU-MIL5-FD2253,803503_1971,184776.63,9634346.52,142.93,2006,NONE,19.25,SAD69_23S,SURV,MIL5,MIL5,17_07_2006,17_07_2006,,MIL5-FD2253,BAU-MIL5-FD2253,BAU-MIL5-FD2253,BAU-MIL5-FD2253
BAU-MIL5-FD2254,803503_1971,184376.63,9634345.12,141.79,2006,NONE,15.7,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2254,BAU-MIL5-FD2254,BAU-MIL5-FD2254,BAU-MIL5-FD2254
BAU-MIL5-FD2255,803503_1971,183976.63,9634343.72,138.51,2006,NONE,18.85,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2255,BAU-MIL5-FD2255,BAU-MIL5-FD2255,BAU-MIL5-FD2255
BAU-MIL5-FD2256,803503_1971,183576.63,9634342.31,134.13,2006,NONE,11.9,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2256,BAU-MIL5-FD2256,BAU-MIL5-FD2256,BAU-MIL5-FD2256
BAU-MIL5-FD2257,803503_1971,184775.22,9634746.52,144.39,2006,NONE,14.45,SAD69_23S,SURV,MIL5,MIL5,27_07_2006,27_07_2006,,MIL5-FD2257,BAU-MIL5-FD2257,BAU-MIL5-FD2257,BAU-MIL5-FD2257
BAU-MIL5-FD2258,803503_1971,184375.23,9634745.11,142.7,2006,NONE,14.75,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2258,BAU-MIL5-FD2258,BAU-MIL5-FD2258,BAU-MIL5-FD2258
BAU-MIL5-FD2259,803503_1971,183975.23,9634743.71,139.17,2006,NONE,16.05,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2259,BAU-MIL5-FD2259,BAU-MIL5-FD2259,BAU-MIL5-FD2259
BAU-MIL5-FD2260,803503_1971,183575.23,9634742.31,132.5,2006,NONE,8.95,SAD69_23S,SURV,MIL5,MIL5,19_07_2006,19_07_2006,,MIL5-FD2260,BAU-MIL5-FD2260,BAU-MIL5-FD2260,BAU-MIL5-FD2260
BAU-MIL5-FD2261,803503_1971,179975.25,9634729.69,134.48,2006,NONE,14.65,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2261,BAU-MIL5-FD2261,BAU-MIL5-FD2261,BAU-MIL5-FD2261
BAU-MIL5-FD2262,803503_1971,179775.26,9634728.99,133.64,2006,NONE,13.75,SAD69_23S,SURV,MIL5,MIL5,20_07_2006,20_07_2006,,MIL5-FD2262,BAU-MIL5-FD2262,BAU-MIL5-FD2262,BAU-MIL5-FD2262
BAU-MIL5-FD2263,803503_1971,179575.26,9634728.29,133.15,2006,NONE,15.65,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2263,BAU-MIL5-FD2263,BAU-MIL5-FD2263,BAU-MIL5-FD2263
BAU-MIL5-FD2264,803503_1971,179375.26,9634727.59,132.81,2006,NONE,15.45,SAD69_23S,SURV,MIL5,MIL5,18_07_2006,18_07_2006,,MIL5-FD2264,BAU-MIL5-FD2264,BAU-MIL5-FD2264,BAU-MIL5-FD2264
BAU-MIL5-FD2276,803503_1971,184773.82,9635146.51,143.82,2006,NONE,15.5,SAD69_23S,SURV,MIL5,MIL5,19_07_2006,19_07_2006,,MIL5-FD2276,BAU-MIL5-FD2276,BAU-MIL5-FD2276,BAU-MIL5-FD2276
BAU-MIL5-FD2277,803503_1971,184373.83,9635145.11,142.39,2006,NONE,16.7,SAD69_23S,SURV,MIL5,MIL5,19_07_2006,19_07_2006,,MIL5-FD2277,BAU-MIL5-FD2277,BAU-MIL5-FD2277,BAU-MIL5-FD2277
BAU-MIL5-FD2278,803503_1971,183973.83,9635143.71,137.13,2006,NONE,13.4,SAD69_23S,SURV,MIL5,MIL5,19_07_2006,19_07_2006,,MIL5-FD2278,BAU-MIL5-FD2278,BAU-MIL5-FD2278,BAU-MIL5-FD2278
BAU-MIL5-FD2279,803503_1971,183573.83,9635142.31,125.38,2006,NONE,3.65,SAD69_23S,SURV,MIL5,MIL5,19_07_2006,19_07_2006,,MIL5-FD2279,BAU-MIL5-FD2279,BAU-MIL5-FD2279,BAU-MIL5-FD2279
BAU-MIL5-FD2280,803503_1971,183173.83,9635140.91,127.98,2006,NONE,9.55,SAD69_23S,SURV,MIL5,MIL5,19_07_2006,19_07_2006,,MIL5-FD2280,BAU-MIL5-FD2280,BAU-MIL5-FD2280,BAU-MIL5-FD2280
BAU-MIL5-FD2281,803503_1971,182773.84,9635139.5,134.91,2006,NONE,13.0,SAD69_23S,SURV,MIL5,MIL5,19_07_2006,19_07_2006,,MIL5-FD2281,BAU-MIL5-FD2281,BAU-MIL5-FD2281,BAU-MIL5-FD2281
BAU-MIL5-FD2282,803503_1971,182373.84,9635138.1,130.25,2006,NONE,7.4,SAD69_23S,SURV,MIL5,MIL5,20_07_2006,20_07_2006,,MIL5-FD2282,BAU-MIL5-FD2282,BAU-MIL5-FD2282,BAU-MIL5-FD2282
BAU-MIL5-FD2283,803503_1971,184772.42,9635546.51,142.51,2006,NONE,18.4,SAD69_23S,SURV,MIL5,MIL5,20_07_2006,20_07_2006,,MIL5-FD2283,BAU-MIL5-FD2283,BAU-MIL5-FD2283,BAU-MIL5-FD2283
BAU-MIL5-FD2284,803503_1971,184372.42,9635545.11,142.05,2006,NONE,16.15,SAD69_23S,SURV,MIL5,MIL5,20_07_2006,20_07_2006,,MIL5-FD2284,BAU-MIL5-FD2284,BAU-MIL5-FD2284,BAU-MIL5-FD2284
BAU-MIL5-FD2285,803503_1971,183972.43,9635543.71,139.44,2006,NONE,14.0,SAD69_23S,SURV,MIL5,MIL5,20_07_2006,20_07_2006,,MIL5-FD2285,BAU-MIL5-FD2285,BAU-MIL5-FD2285,BAU-MIL5-FD2285
BAU-MIL5-FD2286,803503_1971,183572.43,9635542.31,135.92,2006,NONE,14.5,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2286,BAU-MIL5-FD2286,BAU-MIL5-FD2286,BAU-MIL5-FD2286
BAU-MIL5-FD2287,803503_1971,183172.43,9635540.9,136.46,2006,NONE,13.9,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2287,BAU-MIL5-FD2287,BAU-MIL5-FD2287,BAU-MIL5-FD2287
BAU-MIL5-FD2288,803503_1971,182772.43,9635539.5,137.47,2006,NONE,14.7,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2288,BAU-MIL5-FD2288,BAU-MIL5-FD2288,BAU-MIL5-FD2288
BAU-MIL5-FD2289,803503_1971,182372.44,9635538.1,131.51,2006,NONE,7.7,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2289,BAU-MIL5-FD2289,BAU-MIL5-FD2289,BAU-MIL5-FD2289
BAU-MIL5-FD2290,803503_1971,180579.46,9633531.8,137.97,2006,NONE,15.2,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2290,BAU-MIL5-FD2290,BAU-MIL5-FD2290,BAU-MIL5-FD2290
BAU-MIL5-FD2291,803503_1971,180379.46,9633531.1,135.56,2006,NONE,11.65,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2291,BAU-MIL5-FD2291,BAU-MIL5-FD2291,BAU-MIL5-FD2291
BAU-MIL5-FD2292,803503_1971,180780.16,9633332.5,139.78,2006,NONE,15.7,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2292,BAU-MIL5-FD2292,BAU-MIL5-FD2292,BAU-MIL5-FD2292
BAU-MIL5-FD2293,803503_1971,180580.16,9633331.8,137.98,2006,NONE,19.3,SAD69_23S,SURV,MIL5,MIL5,24_07_2006,24_07_2006,,MIL5-FD2293,BAU-MIL5-FD2293,BAU-MIL5-FD2293,BAU-MIL5-FD2293
BAU-MIL5-FD2294,803503_1971,180365.16,9633331.05,135.39,2006,NONE,16.55,SAD69_23S,SURV,MIL5,MIL5,24_07_2006,24_07_2006,,MIL5-FD2294,BAU-MIL5-FD2294,BAU-MIL5-FD2294,BAU-MIL5-FD2294
BAU-MIL5-FD2295,803503_1971,180180.16,9633330.4,132.94,2006,NONE,12.25,SAD69_23S,SURV,MIL5,MIL5,24_07_2006,24_07_2006,,MIL5-FD2295,BAU-MIL5-FD2295,BAU-MIL5-FD2295,BAU-MIL5-FD2295
BAU-MIL5-FD2301,803503_1971,184771.02,9635946.51,142.49,2006,NONE,17.0,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2301,BAU-MIL5-FD2301,BAU-MIL5-FD2301,BAU-MIL5-FD2301
BAU-MIL5-FD2302,803503_1971,184371.02,9635945.11,141.26,2006,NONE,16.5,SAD69_23S,SURV,MIL5,MIL5,21_07_2006,21_07_2006,,MIL5-FD2302,BAU-MIL5-FD2302,BAU-MIL5-FD2302,BAU-MIL5-FD2302
BAU-MIL5-FD2303,803503_1971,183971.02,9635943.71,137.52,2006,NONE,14.25,SAD69_23S,SURV,MIL5,MIL5,22_07_2006,22_07_2006,,MIL5-FD2303,BAU-MIL5-FD2303,BAU-MIL5-FD2303,BAU-MIL5-FD2303
BAU-MIL5-FD2304,803503_1971,183571.03,9635942.3,134.07,2006,NONE,13.4,SAD69_23S,SURV,MIL5,MIL5,22_07_2006,22_07_2006,,MIL5-FD2304,BAU-MIL5-FD2304,BAU-MIL5-FD2304,BAU-MIL5-FD2304
BAU-MIL5-FD2305,803503_1971,183171.03,9635940.9,129.07,2006,NONE,12.0,SAD69_23S,SURV,MIL5,MIL5,24_07_2006,24_07_2006,,MIL5-FD2305,BAU-MIL5-FD2305,BAU-MIL5-FD2305,BAU-MIL5-FD2305
BAU-MIL5-FD2306,803503_1971,182771.03,9635939.5,122.24,2006,NONE,5.75,SAD69_23S,SURV,MIL5,MIL5,24_07_2006,24_07_2006,,MIL5-FD2306,BAU-MIL5-FD2306,BAU-MIL5-FD2306,BAU-MIL5-FD2306
BAU-MIL5-FD2307,803503_1971,182371.03,9635938.1,131.51,2006,NONE,12.6,SAD69_23S,SURV,MIL5,MIL5,24_07_2006,24_07_2006,,MIL5-FD2307,BAU-MIL5-FD2307,BAU-MIL5-FD2307,BAU-MIL5-FD2307
BAU-MIL5-FD2308,803503_1971,179960.04,9634947.34,133.484,2006,NONE,13.4,SAD69_23S,SURV,MIL5,MIL5,22_07_2006,22_07_2006,,MIL5-FD2308,BAU-MIL5-FD2308,BAU-MIL5-FD2308,BAU-MIL5-FD2308
BAU-MIL5-FD2309,803503_1971,179758.66,9634946.92,132.864,2006,NONE,14.35,SAD69_23S,SURV,MIL5,MIL5,22_07_2006,22_07_2006,,MIL5-FD2309,BAU-MIL5-FD2309,BAU-MIL5-FD2309,BAU-MIL5-FD2309
BAU-MIL5-FD2310,803503_1971,179558.23,9634947.23,132.08,2006,NONE,16.1,SAD69_23S,SURV,MIL5,MIL5,24_07_2006,24_07_2006,,MIL5-FD2310,BAU-MIL5-FD2310,BAU-MIL5-FD2310,BAU-MIL5-FD2310
BAU-MIL5-FD2311,803503_1971,179366.02,9634946.74,132.17,2006,NONE,17.65,SAD69_23S,SURV,MIL5,MIL5,24_07_2006,24_07_2006,,MIL5-FD2311,BAU-MIL5-FD2311,BAU-MIL5-FD2311,BAU-MIL5-FD2311
BAU-MIL5-FD2337,803503_1971,184763.06,9633745.71,140.68,2006,NONE,15.05,SAD69_23S,SURV,MIL5,MIL5,25_07_2006,25_07_2006,,MIL5-FD2337,BAU-MIL5-FD2337,BAU-MIL5-FD2337,BAU-MIL5-FD2337
BAU-MIL5-FD2348,803503_1971,184780.13,9633346.53,138.73,2006,NONE,18.35,SAD69_23S,SURV,MIL5,MIL5,28_07_2006,28_07_2006,,MIL5-FD2348,BAU-MIL5-FD2348,BAU-MIL5-FD2348,BAU-MIL5-FD2348
BAU-MIL5-FD2349,803503_1971,184580.13,9633345.82,138.77,2006,NONE,18.05,SAD69_23S,SURV,MIL5,MIL5,28_07_2006,28_07_2006,,MIL5-FD2349,BAU-MIL5-FD2349,BAU-MIL5-FD2349,BAU-MIL5-FD2349
BAU-MIL5-FD2350,803503_1971,184363.67,9633345.8,134.33,2006,NONE,13.9,SAD69_23S,SURV,MIL5,MIL5,28_07_2006,28_07_2006,,MIL5-FD2350,BAU-MIL5-FD2350,BAU-MIL5-FD2350,BAU-MIL5-FD2350
BAU-MIL5-FD2351,803503_1971,184163.18,9633345.72,132.82,2006,NONE,10.3,SAD69_23S,SURV,MIL5,MIL5,28_07_2006,28_07_2006,,MIL5-FD2351,BAU-MIL5-FD2351,BAU-MIL5-FD2351,BAU-MIL5-FD2351
BAU-MIL5-FD2352,803503_1971,183954.28,9633345.53,132.79,2006,NONE,12.45,SAD69_23S,SURV,MIL5,MIL5,28_07_2006,28_07_2006,,MIL5-FD2352,BAU-MIL5-FD2352,BAU-MIL5-FD2352,BAU-MIL5-FD2352
BAU-MIL5-FD2353,803503_1971,183761.13,9633345.63,132.63,2006,NONE,12.8,SAD69_23S,SURV,MIL5,MIL5,28_07_2006,28_07_2006,,MIL5-FD2353,BAU-MIL5-FD2353,BAU-MIL5-FD2353,BAU-MIL5-FD2353
BAU-MIL5-FD2354,803503_1971,183561.48,9633345.39,132.17,2006,NONE,14.45,SAD69_23S,SURV,MIL5,MIL5,28_07_2006,28_07_2006,,MIL5-FD2354,BAU-MIL5-FD2354,BAU-MIL5-FD2354,BAU-MIL5-FD2354
BAU-MIL5-FD2355,803503_1971,183361.54,9633345.41,130.82,2006,NONE,12.8,SAD69_23S,SURV,MIL5,MIL5,29_07_2006,29_07_2006,,MIL5-FD2355,BAU-MIL5-FD2355,BAU-MIL5-FD2355,BAU-MIL5-FD2355
BAU-MIL5-FD2356,803503_1971,183161.43,9633345.11,130.81,2006,NONE,11.05,SAD69_23S,SURV,MIL5,MIL5,29_07_2006,29_07_2006,,MIL5-FD2356,BAU-MIL5-FD2356,BAU-MIL5-FD2356,BAU-MIL5-FD2356
BAU-MIL5-FD2357,803503_1971,182966.58,9633344.88,133.0,2006,NONE,11.55,SAD69_23S,SURV,MIL5,MIL5,29_07_2006,29_07_2006,,MIL5-FD2357,BAU-MIL5-FD2357,BAU-MIL5-FD2357,BAU-MIL5-FD2357
BAU-MIL5-FD2358,803503_1971,182770.8,9633345.24,135.52,2006,NONE,12.35,SAD69_23S,SURV,MIL5,MIL5,28_07_2006,28_07_2006,,MIL5-FD2358,BAU-MIL5-FD2358,BAU-MIL5-FD2358,BAU-MIL5-FD2358
BAU-MIL5-FD2359,803503_1971,182559.12,9633345.08,136.38,2006,NONE,14.1,SAD69_23S,SURV,MIL5,MIL5,29_07_2006,29_07_2006,,MIL5-FD2359,BAU-MIL5-FD2359,BAU-MIL5-FD2359,BAU-MIL5-FD2359
BAU-MIL5-FD2360,803503_1971,182359.0,9633344.55,136.65,2006,NONE,17.85,SAD69_23S,SURV,MIL5,MIL5,29_07_2006,29_07_2006,,MIL5-FD2360,BAU-MIL5-FD2360,BAU-MIL5-FD2360,BAU-MIL5-FD2360
BAU-MIL5-FD2361,803503_1971,182161.04,9633344.58,136.88,2006,NONE,17.5,SAD69_23S,SURV,MIL5,MIL5,29_07_2006,29_07_2006,,MIL5-FD2361,BAU-MIL5-FD2361,BAU-MIL5-FD2361,BAU-MIL5-FD2361
BAU-MIL5-FD2362,803503_1971,184562.59,9633746.39,139.86,2006,NONE,12.55,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2362,BAU-MIL5-FD2362,BAU-MIL5-FD2362,BAU-MIL5-FD2362
BAU-MIL5-FD2363,803503_1971,184364.08,9633745.46,138.4,2006,NONE,12.8,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2363,BAU-MIL5-FD2363,BAU-MIL5-FD2363,BAU-MIL5-FD2363
BAU-MIL5-FD2364,803503_1971,184162.08,9633745.89,135.91,2006,NONE,13.5,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2364,BAU-MIL5-FD2364,BAU-MIL5-FD2364,BAU-MIL5-FD2364
BAU-MIL5-FD2365,803503_1971,183967.13,9633747.21,131.32,2006,NONE,9.8,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2365,BAU-MIL5-FD2365,BAU-MIL5-FD2365,BAU-MIL5-FD2365
BAU-MIL5-FD2366,803503_1971,183764.61,9633745.25,125.07,2006,NONE,5.5,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2366,BAU-MIL5-FD2366,BAU-MIL5-FD2366,BAU-MIL5-FD2366
BAU-MIL5-FD2367,803503_1971,183560.66,9633745.78,123.06,2006,NONE,5.9,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2367,BAU-MIL5-FD2367,BAU-MIL5-FD2367,BAU-MIL5-FD2367
BAU-MIL5-FD2368,803503_1971,182963.54,9633745.04,125.28,2006,NONE,8.05,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2368,BAU-MIL5-FD2368,BAU-MIL5-FD2368,BAU-MIL5-FD2368
BAU-MIL5-FD2369,803503_1971,182761.05,9633744.64,129.15,2006,NONE,8.25,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2369,BAU-MIL5-FD2369,BAU-MIL5-FD2369,BAU-MIL5-FD2369
BAU-MIL5-FD2370,803503_1971,182561.48,9633745.13,134.57,2006,NONE,14.5,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2370,BAU-MIL5-FD2370,BAU-MIL5-FD2370,BAU-MIL5-FD2370
BAU-MIL5-FD2371,803503_1971,182359.48,9633744.23,137.06,2006,NONE,16.1,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2371,BAU-MIL5-FD2371,BAU-MIL5-FD2371,BAU-MIL5-FD2371
BAU-MIL5-FD2372,803503_1971,182160.96,9633744.44,137.87,2006,NONE,18.5,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2372,BAU-MIL5-FD2372,BAU-MIL5-FD2372,BAU-MIL5-FD2372
BAU-MIL5-FD2373,803503_1971,181965.24,9633743.7,138.54,2006,NONE,17.7,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2373,BAU-MIL5-FD2373,BAU-MIL5-FD2373,BAU-MIL5-FD2373
BAU-MIL5-FD2378,803503_1971,180163.59,9634941.78,133.25,2006,NONE,15.2,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2378,BAU-MIL5-FD2378,BAU-MIL5-FD2378,BAU-MIL5-FD2378
BAU-MIL5-FD2379,803503_1971,180363.59,9634941.79,134.26,2006,NONE,12.45,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2379,BAU-MIL5-FD2379,BAU-MIL5-FD2379,BAU-MIL5-FD2379
BAU-MIL5-FD2380,803503_1971,180563.59,9634941.8,134.97,2006,NONE,12.5,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2380,BAU-MIL5-FD2380,BAU-MIL5-FD2380,BAU-MIL5-FD2380
BAU-MIL5-FD2381,803503_1971,180763.59,9634941.82,135.1,2006,NONE,13.7,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2381,BAU-MIL5-FD2381,BAU-MIL5-FD2381,BAU-MIL5-FD2381
BAU-MIL5-FD2382,803503_1971,180963.59,9634941.83,134.76,2006,NONE,14.45,SAD69_23S,SURV,MIL5,MIL5,31_07_2006,31_07_2006,,MIL5-FD2382,BAU-MIL5-FD2382,BAU-MIL5-FD2382,BAU-MIL5-FD2382
BAU-MIL5-FD2383,803503_1971,181163.59,9634941.84,134.02,2006,NONE,16.25,SAD69_23S,SURV,MIL5,MIL5,01_08_2006,01_08_2006,,MIL5-FD2383,BAU-MIL5-FD2383,BAU-MIL5-FD2383,BAU-MIL5-FD2383
BAU-MIL5-FD2384,803503_1971,181363.59,9634941.86,131.44,2006,NONE,12.1,SAD69_23S,SURV,MIL5,MIL5,01_08_2006,01_08_2006,,MIL5-FD2384,BAU-MIL5-FD2384,BAU-MIL5-FD2384,BAU-MIL5-FD2384
BAU-MIL5-FD2385,803503_1971,181356.96,9635145.79,128.18,2006,NONE,7.95,SAD69_23S,SURV,MIL5,MIL5,01_08_2006,01_08_2006,,MIL5-FD2385,BAU-MIL5-FD2385,BAU-MIL5-FD2385,BAU-MIL5-FD2385
BAU-MIL5-FD2386,803503_1971,181160.59,9635145.85,131.8,2006,NONE,14.15,SAD69_23S,SURV,MIL5,MIL5,01_08_2006,01_08_2006,,MIL5-FD2386,BAU-MIL5-FD2386,BAU-MIL5-FD2386,BAU-MIL5-FD2386
